Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Reactions,ShotPower,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking
-0.36585365853658536,0.19999999999999996,-0.3164556962025318,0.28767123287671215,0.40000000000000013,0.3012048192771086,0.2771084337349399,-0.16666666666666674,0.16216216216216228,0.3012048192771086,0.06666666666666665,0.2682926829268293,0.04347826086956541,-0.7777777777777778,0.15662650602409656,-0.12195121951219523,-0.07317073170731692,0.33333333333333326,-0.09756097560975618,0.025000000000000133,-0.10810810810810811,-0.09523809523809534
0.2682926829268293,0.17647058823529393,-0.36708860759493667,0.26027397260273966,0.050000000000000044,0.10843373493975905,-0.06024096385542155,-0.23809523809523814,0.1351351351351351,0.08433734939759052,-0.41333333333333333,0.19512195121951215,-0.4492753623188406,-0.11111111111111116,-0.2530120481927709,-0.5853658536585367,-0.7560975609756098,-0.023809523809523725,0.14634146341463405,0.3500000000000001,-0.24324324324324342,-0.30952380952380965
0.2682926829268293,0.17647058823529393,-0.06329113924050644,0.36986301369863006,0.17500000000000004,0.37349397590361466,-0.0843373493975903,0.0,0.10810810810810811,0.3975903614457834,-0.013333333333333197,0.3902439024390243,-0.18840579710144922,0.0,0.2289156626506026,0.0,0.12195121951219523,0.19047619047619047,0.2195121951219512,0.2250000000000001,0.43243243243243246,-0.07142857142857162
0.46341463414634143,-0.45882352941176474,0.08860759493670889,0.20547945205479445,-0.625,0.2771084337349399,0.4698795180722892,0.3095238095238093,0.0,0.3012048192771086,0.09333333333333349,-0.2195121951219512,0.07246376811594213,0.13888888888888884,-0.49397590361445776,0.14634146341463405,0.3170731707317074,0.33333333333333326,0.04878048780487809,-0.1499999999999999,0.027027027027026973,0.38095238095238093
0.29268292682926833,0.19999999999999996,0.240506329113924,0.36986301369863006,0.2250000000000001,0.20481927710843384,0.20481927710843384,0.3095238095238093,0.29729729729729737,0.2771084337349399,0.3866666666666667,0.3902439024390243,0.1304347826086958,0.16666666666666652,0.4457831325301207,0.3902439024390243,0.29268292682926833,0.26190476190476186,0.2682926829268293,0.19999999999999996,0.10810810810810811,0.33333333333333326
-0.2195121951219512,-0.43529411764705883,0.3417721518987342,0.26027397260273966,-0.3999999999999999,-0.5421686746987951,-0.3975903614457831,-0.23809523809523814,0.4054054054054055,-0.0843373493975903,0.19999999999999996,0.7317073170731707,0.18840579710144945,0.4722222222222221,0.4457831325301207,0.5609756097560976,0.24390243902439024,-0.26190476190476186,-0.09756097560975618,0.050000000000000044,0.08108108108108114,0.357142857142857
-0.31707317073170727,-0.6705882352941177,0.5189873417721518,0.23287671232876717,-0.6749999999999999,-0.27710843373493965,-0.4698795180722891,-0.4285714285714286,-0.08108108108108114,0.1807228915662653,0.09333333333333349,-0.4390243902439025,0.2753623188405796,0.8055555555555556,-0.7831325301204819,0.6585365853658536,0.3902439024390245,-0.6666666666666666,-0.36585365853658536,-0.1499999999999999,0.18918918918918903,0.45238095238095233
0.09756097560975618,0.19999999999999996,-0.08860759493670889,-0.013698630136986356,0.07500000000000018,0.20481927710843384,-0.18072289156626486,0.0,-0.08108108108108114,0.1807228915662653,-0.040000000000000036,0.19512195121951215,0.21739130434782616,0.2222222222222221,0.1325301204819278,0.19512195121951215,0.12195121951219523,0.04761904761904767,0.024390243902439046,0.07499999999999996,-0.027027027027027195,0.0
0.5365853658536586,0.6235294117647059,0.4177215189873418,0.42465753424657526,0.8250000000000002,0.6626506024096386,0.5421686746987953,0.1428571428571428,0.027027027027026973,0.5903614457831328,0.4933333333333336,0.6585365853658536,0.5362318840579712,0.6111111111111109,0.6144578313253013,0.7317073170731707,-0.5365853658536585,0.5238095238095237,0.36585365853658547,0.27500000000000013,0.3783783783783783,-0.761904761904762
0.0,0.17647058823529393,-0.03797468354430378,0.17808219178082174,0.07500000000000018,0.2771084337349399,0.06024096385542177,-0.09523809523809534,0.10810810810810811,0.2289156626506026,-0.06666666666666665,0.0,0.1304347826086958,0.33333333333333326,0.15662650602409656,-0.024390243902439046,0.12195121951219523,0.23809523809523814,0.3414634146341464,-0.125,-0.10810810810810811,0.0714285714285714
-0.12195121951219501,-0.12941176470588234,-0.3164556962025318,-0.09589041095890405,0.0,0.2289156626506026,-0.03614457831325302,-0.023809523809523947,-0.08108108108108114,0.3012048192771086,-0.11999999999999988,0.14634146341463405,-0.4782608695652173,-0.7777777777777778,-0.18072289156626486,-0.1707317073170731,-0.6585365853658536,-0.30952380952380953,0.07317073170731714,0.050000000000000044,0.054054054054053946,-0.6428571428571429
-0.7073170731707317,-0.8588235294117648,0.240506329113924,-0.013698630136986356,-0.85,-0.4698795180722891,-0.7590361445783131,-0.8333333333333334,0.10810810810810811,-0.22891566265060215,0.040000000000000036,-0.2195121951219512,0.3623188405797104,0.25,-0.7590361445783131,0.4390243902439024,0.14634146341463428,-0.19047619047619047,-0.19512195121951215,-0.725,-0.3783783783783785,0.19047619047619024
0.29268292682926833,-0.6705882352941177,0.11392405063291133,-0.12328767123287676,-0.5499999999999999,-0.22891566265060237,-0.4216867469879517,-0.5476190476190477,-0.3513513513513513,0.10843373493975927,-0.11999999999999988,-0.2682926829268293,0.3333333333333335,-0.19444444444444442,-0.6626506024096385,0.0,0.2682926829268293,-0.26190476190476186,-0.3414634146341463,-0.1499999999999999,-0.027027027027027195,0.357142857142857
-0.2682926829268293,-0.48235294117647065,-0.06329113924050644,0.34246575342465757,-0.3999999999999999,-0.15662650602409633,-0.27710843373493965,-0.07142857142857162,0.16216216216216228,0.15662650602409656,0.09333333333333349,0.3414634146341464,0.7101449275362319,0.8888888888888886,-0.18072289156626486,0.7560975609756098,0.5853658536585367,-0.0714285714285714,0.14634146341463405,-0.35,0.16216216216216206,0.26190476190476186
0.19512195121951215,-0.0117647058823529,-0.36708860759493667,0.31506849315068486,-0.125,0.2530120481927711,0.2530120481927711,0.3095238095238093,0.16216216216216228,0.3253012048192774,0.2266666666666668,0.024390243902439046,0.7101449275362319,0.05555555555555558,0.3012048192771086,-0.3414634146341464,0.14634146341463428,0.11904761904761907,0.36585365853658547,-0.09999999999999987,-0.05405405405405417,-0.16666666666666674
0.29268292682926833,0.43529411764705883,-0.2911392405063291,0.34246575342465757,0.3500000000000001,0.4457831325301207,0.1325301204819278,-0.07142857142857162,0.18918918918918926,0.4457831325301207,0.2533333333333334,0.3414634146341464,0.3913043478260869,0.0,0.32530120481927716,-0.29268292682926833,0.46341463414634143,0.5476190476190474,0.3902439024390245,-0.09999999999999987,0.18918918918918903,-0.3333333333333335
0.46341463414634143,-0.6235294117647059,0.03797468354430378,0.452054794520548,-0.375,0.1807228915662651,-0.22891566265060237,-0.5476190476190477,0.29729729729729737,0.2289156626506026,0.30666666666666664,-0.2682926829268293,0.4782608695652173,0.02777777777777768,-0.5903614457831324,0.41463414634146334,0.5609756097560976,0.0714285714285714,0.36585365853658547,-0.375,0.1351351351351351,0.47619047619047605
-0.2682926829268293,0.3647058823529412,0.3417721518987342,0.26027397260273966,0.25,0.2771084337349399,-0.10843373493975883,-0.2142857142857144,-0.45945945945945943,0.2289156626506026,0.14666666666666672,0.5121951219512195,0.10144927536231885,0.4999999999999998,0.20481927710843384,0.5853658536585367,-0.9268292682926829,0.5,0.12195121951219523,0.44999999999999996,-0.05405405405405417,-0.3571428571428572
-0.024390243902439046,-0.2705882352941177,0.5189873417721518,0.17808219178082174,-0.6499999999999999,-0.6144578313253012,-0.6867469879518071,-0.6428571428571429,0.0,0.03614457831325324,-0.14666666666666672,-0.4878048780487805,0.1304347826086958,0.6944444444444444,0.08433734939759052,0.1707317073170731,0.24390243902439024,-0.7142857142857143,-0.04878048780487809,-0.4,0.0,0.38095238095238093
0.29268292682926833,0.08235294117647052,0.26582278481012644,0.6986301369863015,-0.5499999999999999,0.42168674698795194,0.1807228915662651,-0.14285714285714302,0.6216216216216215,0.5903614457831328,0.3866666666666667,0.36585365853658547,0.5072463768115942,0.6111111111111109,-0.03614457831325302,0.8292682926829269,0.6341463414634148,0.23809523809523814,0.5609756097560976,-0.32499999999999996,0.3783783783783783,0.6904761904761902
-0.5365853658536586,0.3647058823529412,0.06329113924050622,-0.3972602739726028,-0.1499999999999999,0.2289156626506026,-0.3975903614457831,-0.523809523809524,-0.5945945945945946,0.2771084337349399,-0.30666666666666664,0.19512195121951215,-0.33333333333333326,0.5277777777777779,0.1807228915662651,-0.6829268292682927,-0.8536585365853658,0.38095238095238093,-0.24390243902439024,0.10000000000000009,-0.24324324324324342,-0.8333333333333334
0.5365853658536586,0.2705882352941176,0.16455696202531644,0.5342465753424657,0.3250000000000002,0.493975903614458,0.566265060240964,0.6190476190476188,0.5135135135135136,0.566265060240964,0.43999999999999995,0.41463414634146334,0.04347826086956541,0.19444444444444442,0.42168674698795194,0.3902439024390243,-0.36585365853658536,0.4285714285714286,0.5121951219512195,0.4750000000000001,0.2432432432432432,-0.1904761904761907
0.3902439024390245,0.10588235294117632,0.11392405063291133,0.26027397260273966,-0.02499999999999991,0.37349397590361466,0.012048192771084487,-0.261904761904762,0.027027027027026973,0.2771084337349399,0.2266666666666668,0.19512195121951215,0.5652173913043481,0.19444444444444442,-0.22891566265060237,0.09756097560975618,0.12195121951219523,0.3571428571428572,0.09756097560975618,-0.25,0.10810810810810811,0.33333333333333326
0.46341463414634143,-0.03529411764705892,-0.08860759493670889,0.23287671232876717,-0.22499999999999987,0.10843373493975905,0.4698795180722892,0.4285714285714284,0.10810810810810811,0.25301204819277134,0.040000000000000036,0.41463414634146334,0.4492753623188408,0.13888888888888884,0.3975903614457832,0.1707317073170731,0.2682926829268293,0.023809523809523725,-0.04878048780487809,0.15000000000000013,-0.24324324324324342,0.1428571428571428
0.3902439024390245,0.0117647058823529,-0.21518987341772156,0.28767123287671215,-0.3999999999999999,0.2530120481927711,0.08433734939759052,-0.4761904761904763,0.2702702702702702,0.3493975903614459,-0.11999999999999988,0.04878048780487809,0.5652173913043481,0.2777777777777777,0.4457831325301207,0.12195121951219501,0.19512195121951215,0.23809523809523814,0.09756097560975618,-0.09999999999999987,0.027027027027026973,0.16666666666666652
-0.46341463414634143,-0.3882352941176471,0.26582278481012644,-0.23287671232876717,-0.3999999999999999,-0.3975903614457831,-0.5180722891566264,-0.4047619047619049,-0.3513513513513513,-0.20481927710843362,0.040000000000000036,0.024390243902439046,0.21739130434782616,0.4444444444444444,-0.20481927710843362,0.3902439024390243,0.3414634146341464,-0.16666666666666674,-0.3170731707317074,-0.2250000000000001,0.054054054054053946,0.40476190476190466
0.0,0.0117647058823529,-0.36708860759493667,0.06849315068493134,-0.09999999999999987,0.2771084337349399,-0.13253012048192758,-0.4047619047619049,-0.18918918918918926,0.15662650602409656,0.01333333333333342,0.14634146341463405,0.18840579710144945,-0.13888888888888906,-0.03614457831325302,-0.29268292682926833,-0.41463414634146334,0.11904761904761907,-0.024390243902439046,0.025000000000000133,-0.24324324324324342,-0.23809523809523814
0.12195121951219523,0.24705882352941178,-0.012658227848101333,0.17808219178082174,0.17500000000000004,0.4457831325301207,0.2771084337349399,-0.45238095238095244,-0.29729729729729737,0.42168674698795194,0.17333333333333334,0.3170731707317074,-0.0724637681159419,0.05555555555555558,0.012048192771084487,0.024390243902439046,-0.6585365853658536,0.33333333333333326,0.29268292682926833,0.07499999999999996,0.21621621621621623,-0.6428571428571429
